order_id,order_date,order_month,order_year,product_category,product_subcategory,original_price,sales_price,discount_percentage,profit,city,state,country
OD763,25/09/2017,setembro,2017,Snacks,Chocolates,2512.12,1658.00,34%,132.64,Baltimore,Maryland,United States
OD771,25/09/2017,setembro,2017,"Eggs, Meat & Fish",Fish,2028.57,1562.00,23%,218.68,Athens,Georgia,United States
OD1497,25/09/2017,setembro,2017,Beverages,Health Drinks,2014.81,1632.00,19%,163.20,Lancaster,Ohio,United States
OD1521,25/09/2017,setembro,2017,Snacks,Cookies,3010.67,2258.00,25%,699.98,Los Angeles,California,United States
OD1534,25/09/2017,setembro,2017,"Eggs, Meat & Fish",Chicken,2335.90,1822.00,22%,637.70,Baltimore,Maryland,United States
OD1673,25/09/2017,setembro,2017,Bakery,Breads & Buns,1839.51,1490.00,19%,253.30,Houston,Texas,United States
OD1685,25/09/2017,setembro,2017,Fruits & Veggies,Organic Fruits,1857.65,1579.00,15%,189.48,Houston,Texas,United States
OD1695,25/09/2017,setembro,2017,Oil & Masala,Edible Oil & Ghee,2668.35,2108.00,21%,210.80,Houston,Texas,United States
OD1751,25/09/2017,setembro,2017,Snacks,Noodles,2612.35,2116.00,19%,592.48,Houston,Texas,United States
OD1777,25/09/2017,setembro,2017,Bakery,Cakes,2048.48,1352.00,34%,554.32,Houston,Texas,United States
OD2171,25/09/2017,setembro,2017,"Eggs, Meat & Fish",Mutton,1621.11,1459.00,10%,554.42,San Diego,California,United States
OD2199,25/09/2017,setembro,2017,Beverages,Health Drinks,2694.32,2371.00,12%,308.23,San Diego,California,United States
OD2233,25/09/2017,setembro,2017,Beverages,Health Drinks,1360.47,1170.00,14%,70.20,Hialeah,Florida,United States
OD2290,25/09/2017,setembro,2017,"Eggs, Meat & Fish",Mutton,1305.80,901.00,31%,342.38,Hialeah,Florida,United States
OD2301,25/09/2017,setembro,2017,"Eggs, Meat & Fish",Mutton,2752.56,2147.00,22%,751.45,Atlanta,Georgia,United States
OD2699,25/09/2017,setembro,2017,Fruits & Veggies,Fresh Vegetables,2892.86,2430.00,16%,170.10,Atlanta,Georgia,United States
OD2743,25/09/2017,setembro,2017,Fruits & Veggies,Organic Vegetables,2540.74,2058.00,19%,370.44,Seattle,Washington,United States
OD3070,25/09/2017,setembro,2017,Bakery,Biscuits,1497.62,1258.00,16%,364.82,Los Angeles,California,United States
OD3071,25/09/2017,setembro,2017,Oil & Masala,Spices,2094.32,1843.00,12%,313.31,Los Angeles,California,United States
OD3149,25/09/2017,setembro,2017,Beverages,Health Drinks,1352.86,947.00,30%,132.58,New York City,New York,United States
OD4016,25/09/2017,setembro,2017,Food Grains,Organic Staples,2102.82,1493.00,29%,522.55,New York City,New York,United States
OD4040,25/09/2017,setembro,2017,Oil & Masala,Edible Oil & Ghee,1919.51,1574.00,18%,440.72,Fort Lauderdale,Florida,United States
OD4053,25/09/2017,setembro,2017,Bakery,Breads & Buns,1639.08,1426.00,13%,399.28,Fort Lauderdale,Florida,United States
OD4192,25/09/2017,setembro,2017,Beverages,Soft Drinks,1167.53,899.00,23%,143.84,Rochester,New York,United States
OD4204,25/09/2017,setembro,2017,Snacks,Chocolates,1098.81,923.00,16%,415.35,Saint Charles,Illinois,United States
OD4214,25/09/2017,setembro,2017,Food Grains,Organic Staples,1570.00,1413.00,10%,494.55,New York City,New York,United States
OD4270,25/09/2017,setembro,2017,Fruits & Veggies,Fresh Fruits,2177.78,1960.00,10%,235.20,San Francisco,California,United States
OD4296,25/09/2017,setembro,2017,Beverages,Health Drinks,1569.86,1146.00,27%,320.88,San Francisco,California,United States
OD4690,25/09/2017,setembro,2017,Beverages,Health Drinks,1022.73,900.00,12%,54.00,Phoenix,Arizona,United States
OD4718,25/09/2017,setembro,2017,Fruits & Veggies,Fresh Vegetables,1385.39,1233.00,11%,468.54,Phoenix,Arizona,United States
OD4752,25/09/2017,setembro,2017,Oil & Masala,Edible Oil & Ghee,2270.24,1907.00,16%,324.19,Phoenix,Arizona,United States
OD4809,25/09/2017,setembro,2017,Beverages,Health Drinks,1159.30,997.00,14%,199.40,Seattle,Washington,United States
OD4820,25/09/2017,setembro,2017,Snacks,Chocolates,1367.53,1053.00,23%,410.67,Seattle,Washington,United States
OD5218,25/09/2017,setembro,2017,Bakery,Breads & Buns,2581.18,2194.00,15%,899.54,Seattle,Washington,United States
OD5262,25/09/2017,setembro,2017,Bakery,Biscuits,894.38,796.00,11%,222.88,Camarillo,California,United States
OD5589,25/09/2017,setembro,2017,Beverages,Soft Drinks,940.00,799.00,15%,287.64,Detroit,Michigan,United States
OD5590,25/09/2017,setembro,2017,Fruits & Veggies,Fresh Vegetables,692.21,533.00,23%,186.55,Detroit,Michigan,United States
OD5668,25/09/2017,setembro,2017,Food Grains,Rice,1621.11,1459.00,10%,218.85,San Francisco,California,United States
OD6537,25/09/2017,setembro,2017,Beverages,Soft Drinks,1340.26,1032.00,23%,464.40,San Francisco,California,United States
OD6561,25/09/2017,setembro,2017,Fruits & Veggies,Fresh Vegetables,3438.24,2338.00,32%,350.70,San Francisco,California,United States
OD6574,25/09/2017,setembro,2017,Oil & Masala,Edible Oil & Ghee,1092.75,754.00,31%,196.04,San Francisco,California,United States
OD6713,25/09/2017,setembro,2017,Snacks,Cookies,660.24,548.00,17%,115.08,Philadelphia,Pennsylvania,United States
OD6725,25/09/2017,setembro,2017,Oil & Masala,Masalas,714.29,550.00,23%,104.50,New York City,New York,United States
OD6735,25/09/2017,setembro,2017,Fruits & Veggies,Organic Vegetables,1481.40,1274.00,14%,433.16,Chicago,Illinois,United States
OD6791,25/09/2017,setembro,2017,"Eggs, Meat & Fish",Chicken,1538.20,1369.00,11%,561.29,San Francisco,California,United States
OD6817,25/09/2017,setembro,2017,Bakery,Breads & Buns,1143.24,846.00,26%,135.36,San Francisco,California,United States
OD7211,25/09/2017,setembro,2017,Bakery,Biscuits,2205.26,1676.00,24%,150.84,San Francisco,California,United States
OD7239,25/09/2017,setembro,2017,Food Grains,Organic Staples,1997.53,1618.00,19%,728.10,Philadelphia,Pennsylvania,United States
OD7273,25/09/2017,setembro,2017,Fruits & Veggies,Fresh Fruits,697.47,551.00,21%,55.10,Philadelphia,Pennsylvania,United States
OD7330,25/09/2017,setembro,2017,Bakery,Cakes,1069.51,877.00,18%,210.48,San Francisco,California,United States
OD7341,25/09/2017,setembro,2017,Beverages,Health Drinks,2165.06,1797.00,17%,557.07,San Francisco,California,United States
OD7739,25/09/2017,setembro,2017,"Eggs, Meat & Fish",Fish,1173.81,986.00,16%,78.88,Fairfield,Connecticut,United States
OD7783,25/09/2017,setembro,2017,Beverages,Health Drinks,3237.68,2234.00,31%,580.84,Fairfield,Connecticut,United States
OD8110,25/09/2017,setembro,2017,Bakery,Biscuits,2380.49,1952.00,18%,468.48,Fairfield,Connecticut,United States
OD8111,25/09/2017,setembro,2017,Beverages,Health Drinks,1233.82,839.00,32%,218.14,New York City,New York,United States
OD8189,25/09/2017,setembro,2017,Beverages,Health Drinks,2873.26,2471.00,14%,444.78,New York City,New York,United States
OD9653,25/09/2017,setembro,2017,Fruits & Veggies,Fresh Fruits,2743.18,2414.00,12%,386.24,New York City,New York,United States
OD9661,25/09/2017,setembro,2017,Fruits & Veggies,Fresh Vegetables,1298.55,896.00,31%,62.72,Los Angeles,California,United States
OD121,25/09/2018,setembro,2018,Fruits & Veggies,Organic Vegetables,1635.53,1243.00,24%,174.02,Philadelphia,Pennsylvania,United States
OD122,25/09/2018,setembro,2018,Bakery,Cakes,983.33,649.00,34%,201.19,San Jose,California,United States
OD123,25/09/2018,setembro,2018,"Eggs, Meat & Fish",Mutton,2644.94,2354.00,11%,188.32,San Jose,California,United States
OD124,25/09/2018,setembro,2018,Beverages,Soft Drinks,1976.71,1443.00,27%,187.59,Pasadena,California,United States
OD556,25/09/2018,setembro,2018,"Eggs, Meat & Fish",Eggs,1076.25,861.00,20%,163.59,Pasadena,California,United States
OD1103,25/09/2018,setembro,2018,Fruits & Veggies,Organic Fruits,1477.33,1108.00,25%,409.96,Pasadena,California,United States
OD1232,25/09/2018,setembro,2018,Beverages,Soft Drinks,1450.70,1030.00,29%,257.50,Philadelphia,Pennsylvania,United States
OD1614,25/09/2018,setembro,2018,Snacks,Chocolates,2542.65,1729.00,32%,708.89,Los Angeles,California,United States
OD1974,25/09/2018,setembro,2018,Oil & Masala,Edible Oil & Ghee,2048.48,1352.00,34%,554.32,Los Angeles,California,United States
OD2471,25/09/2018,setembro,2018,Oil & Masala,Spices,1976.39,1423.00,28%,583.43,Columbus,Ohio,United States
OD2486,25/09/2018,setembro,2018,Beverages,Health Drinks,2441.86,2100.00,14%,399.00,Columbus,Ohio,United States
OD2526,25/09/2018,setembro,2018,"Eggs, Meat & Fish",Mutton,896.51,771.00,14%,185.04,Columbus,Ohio,United States
OD2855,25/09/2018,setembro,2018,Food Grains,Dals & Pulses,2404.62,1563.00,35%,656.46,Los Angeles,California,United States
OD4133,25/09/2018,setembro,2018,Fruits & Veggies,Organic Fruits,1861.64,1359.00,27%,312.57,Los Angeles,California,United States
OD4493,25/09/2018,setembro,2018,"Eggs, Meat & Fish",Fish,1810.59,1539.00,15%,661.77,Hollywood,Florida,United States
OD4990,25/09/2018,setembro,2018,Snacks,Chocolates,820.51,640.00,22%,44.80,Roseville,Michigan,United States
OD5005,25/09/2018,setembro,2018,Beverages,Soft Drinks,2483.33,2235.00,10%,894.00,Superior,Wisconsin,United States
OD5045,25/09/2018,setembro,2018,Fruits & Veggies,Fresh Fruits,3326.39,2395.00,28%,1053.80,Superior,Wisconsin,United States
OD5374,25/09/2018,setembro,2018,Oil & Masala,Masalas,1703.49,1465.00,14%,424.85,Superior,Wisconsin,United States
OD6654,25/09/2018,setembro,2018,Snacks,Noodles,3415.28,2459.00,28%,713.11,Superior,Wisconsin,United States
OD7014,25/09/2018,setembro,2018,Fruits & Veggies,Fresh Fruits,644.44,580.00,10%,237.80,Superior,Wisconsin,United States
OD7511,25/09/2018,setembro,2018,Oil & Masala,Masalas,1138.81,763.00,33%,68.67,Superior,Wisconsin,United States
OD7526,25/09/2018,setembro,2018,Fruits & Veggies,Organic Vegetables,602.41,500.00,17%,225.00,Superior,Wisconsin,United States
OD7566,25/09/2018,setembro,2018,Bakery,Breads & Buns,2354.67,1766.00,25%,512.14,Superior,Wisconsin,United States
OD7895,25/09/2018,setembro,2018,Food Grains,Dals & Pulses,2396.20,1893.00,21%,681.48,Thousand Oaks,California,United States
OD9011,25/09/2018,setembro,2018,Food Grains,Organic Staples,1403.37,1249.00,11%,74.94,Philadelphia,Pennsylvania,United States
OD9012,25/09/2018,setembro,2018,Oil & Masala,Masalas,2211.76,1504.00,32%,330.88,Philadelphia,Pennsylvania,United States
OD9013,25/09/2018,setembro,2018,Fruits & Veggies,Organic Fruits,849.40,705.00,17%,282.00,Springfield,Virginia,United States
OD9014,25/09/2018,setembro,2018,Fruits & Veggies,Organic Vegetables,2859.52,2402.00,16%,768.64,Houston,Texas,United States
OD9446,25/09/2018,setembro,2018,Snacks,Noodles,1821.11,1639.00,10%,163.90,Columbia,Tennessee,United States
OD9993,25/09/2018,setembro,2018,Oil & Masala,Spices,1951.76,1659.00,15%,597.24,Columbia,Tennessee,United States
OD2205,26/01/2015,janeiro,2015,Snacks,Chocolates,1084.42,835.00,23%,208.75,Concord,North Carolina,United States
OD2432,26/01/2015,janeiro,2015,Beverages,Health Drinks,2361.36,2078.00,12%,872.76,Concord,North Carolina,United States
OD3354,26/01/2015,janeiro,2015,Beverages,Soft Drinks,1164.04,1036.00,11%,331.52,San Jose,California,United States
OD3355,26/01/2015,janeiro,2015,Snacks,Cookies,1077.61,722.00,33%,317.68,San Jose,California,United States
OD3632,26/01/2015,janeiro,2015,Snacks,Noodles,1537.21,1322.00,14%,132.20,Greensboro,North Carolina,United States
OD3636,26/01/2015,janeiro,2015,Fruits & Veggies,Fresh Fruits,2130.00,1917.00,10%,364.23,Greensboro,North Carolina,United States
OD3647,26/01/2015,janeiro,2015,Beverages,Health Drinks,1715.58,1321.00,23%,541.61,Helena,Montana,United States
OD3832,26/01/2015,janeiro,2015,Oil & Masala,Spices,3084.42,2375.00,23%,498.75,Helena,Montana,United States
OD3837,26/01/2015,janeiro,2015,Oil & Masala,Masalas,942.47,688.00,27%,123.84,Fort Lauderdale,Florida,United States
OD4724,26/01/2015,janeiro,2015,Beverages,Health Drinks,884.21,672.00,24%,94.08,San Francisco,California,United States
OD4951,26/01/2015,janeiro,2015,"Eggs, Meat & Fish",Eggs,1305.00,1044.00,20%,83.52,San Francisco,California,United States
OD5873,26/01/2015,janeiro,2015,Oil & Masala,Edible Oil & Ghee,764.20,619.00,19%,80.47,Yuma,Arizona,United States
OD5874,26/01/2015,janeiro,2015,Food Grains,Organic Staples,2740.48,2302.00,16%,161.14,Columbia,Maryland,United States
OD6151,26/01/2015,janeiro,2015,Food Grains,Atta & Flour,1516.67,1001.00,34%,340.34,Yuma,Arizona,United States
OD6155,26/01/2015,janeiro,2015,Food Grains,Atta & Flour,1571.11,1414.00,10%,565.60,Chicago,Illinois,United States
OD6166,26/01/2015,janeiro,2015,Oil & Masala,Masalas,971.25,777.00,20%,108.78,Cleveland,Ohio,United States
OD6351,26/01/2015,janeiro,2015,"Eggs, Meat & Fish",Mutton,2797.22,2014.00,28%,725.04,Cleveland,Ohio,United States
OD6356,26/01/2015,janeiro,2015,Oil & Masala,Spices,2760.76,2181.00,21%,174.48,San Francisco,California,United States
OD7245,26/01/2015,janeiro,2015,Snacks,Noodles,3029.73,2242.00,26%,986.48,Oklahoma City,Oklahoma,United States
OD7472,26/01/2015,janeiro,2015,"Eggs, Meat & Fish",Eggs,1603.80,1267.00,21%,76.02,Oklahoma City,Oklahoma,United States
OD8394,26/01/2015,janeiro,2015,Fruits & Veggies,Organic Fruits,888.51,773.00,13%,123.68,Houston,Texas,United States
OD8395,26/01/2015,janeiro,2015,Bakery,Biscuits,2341.98,1897.00,19%,341.46,San Francisco,California,United States
OD8672,26/01/2015,janeiro,2015,"Eggs, Meat & Fish",Chicken,2793.83,2263.00,19%,950.46,San Francisco,California,United States
OD8676,26/01/2015,janeiro,2015,Beverages,Soft Drinks,889.61,685.00,23%,219.20,San Francisco,California,United States
OD8687,26/01/2015,janeiro,2015,Food Grains,Organic Staples,2968.83,2286.00,23%,114.30,Nashville,Tennessee,United States
OD8872,26/01/2015,janeiro,2015,Beverages,Soft Drinks,2592.86,1815.00,30%,326.70,Los Angeles,California,United States
OD8877,26/01/2015,janeiro,2015,Food Grains,Dals & Pulses,1133.33,816.00,28%,334.56,Bellevue,Washington,United States
OD3026,26/01/2016,janeiro,2016,Oil & Masala,Spices,1540.70,1325.00,14%,79.50,Houston,Texas,United States
OD5545,26/01/2016,janeiro,2016,Snacks,Cookies,2495.45,2196.00,12%,241.56,Houston,Texas,United States
OD8066,26/01/2016,janeiro,2016,"Eggs, Meat & Fish",Fish,2353.09,1906.00,19%,648.04,Philadelphia,Pennsylvania,United States
OD676,26/01/2018,janeiro,2018,Bakery,Cakes,1486.42,1204.00,19%,457.52,Des Plaines,Illinois,United States
OD785,26/01/2018,janeiro,2018,"Eggs, Meat & Fish",Eggs,2238.46,1746.00,22%,576.18,Des Plaines,Illinois,United States
OD1803,26/01/2018,janeiro,2018,Beverages,Health Drinks,1740.58,1201.00,31%,312.26,Des Plaines,Illinois,United States
OD2128,26/01/2018,janeiro,2018,Beverages,Health Drinks,976.62,752.00,23%,338.40,Des Plaines,Illinois,United States
OD2635,26/01/2018,janeiro,2018,Fruits & Veggies,Organic Fruits,1093.85,711.00,35%,170.64,Des Plaines,Illinois,United States
OD2647,26/01/2018,janeiro,2018,Food Grains,Dals & Pulses,2672.29,2218.00,17%,842.84,Boynton Beach,Florida,United States
OD4322,26/01/2018,janeiro,2018,Beverages,Health Drinks,2620.83,1887.00,28%,434.01,Boynton Beach,Florida,United States
OD4647,26/01/2018,janeiro,2018,Bakery,Biscuits,2723.17,2233.00,18%,334.95,Plano,Texas,United States
OD5154,26/01/2018,janeiro,2018,Snacks,Chocolates,1718.92,1272.00,26%,508.80,San Jose,California,United States
OD5166,26/01/2018,janeiro,2018,"Eggs, Meat & Fish",Fish,3725.76,2459.00,34%,1008.19,San Jose,California,United States
OD6843,26/01/2018,janeiro,2018,"Eggs, Meat & Fish",Mutton,2518.06,1813.00,28%,290.08,San Jose,California,United States
OD7168,26/01/2018,janeiro,2018,Oil & Masala,Edible Oil & Ghee,3190.91,2457.00,23%,319.41,New York City,New York,United States
OD7675,26/01/2018,janeiro,2018,Bakery,Cakes,2943.24,2178.00,26%,936.54,Detroit,Michigan,United States
OD7687,26/01/2018,janeiro,2018,Fruits & Veggies,Fresh Vegetables,1831.33,1520.00,17%,562.40,Miami,Florida,United States
OD9566,26/01/2018,janeiro,2018,"Eggs, Meat & Fish",Chicken,1538.96,1185.00,23%,201.45,Miami,Florida,United States
OD9675,26/01/2018,janeiro,2018,Snacks,Chocolates,1830.43,1263.00,31%,505.20,Miami,Florida,United States
OD709,26/02/2018,fevereiro,2018,Beverages,Soft Drinks,1583.15,1409.00,11%,408.61,Park Ridge,Illinois,United States
OD1756,26/02/2018,fevereiro,2018,Bakery,Breads & Buns,2009.52,1688.00,16%,286.96,New York City,New York,United States
OD1796,26/02/2018,fevereiro,2018,"Eggs, Meat & Fish",Mutton,1238.75,991.00,20%,297.30,New York City,New York,United States
OD2165,26/02/2018,fevereiro,2018,Beverages,Health Drinks,2790.77,1814.00,35%,816.30,Hillsboro,Oregon,United States
OD3310,26/02/2018,fevereiro,2018,Snacks,Chocolates,2587.50,2070.00,20%,248.40,Hillsboro,Oregon,United States
OD3496,26/02/2018,fevereiro,2018,Food Grains,Atta & Flour,2715.85,2227.00,18%,1002.15,New York City,New York,United States
OD3497,26/02/2018,fevereiro,2018,Bakery,Cakes,1698.89,1529.00,10%,244.64,New York City,New York,United States
OD3498,26/02/2018,fevereiro,2018,Snacks,Noodles,960.61,634.00,34%,88.76,Chicago,Illinois,United States
OD3795,26/02/2018,fevereiro,2018,Fruits & Veggies,Organic Fruits,1332.95,1173.00,12%,164.22,Chicago,Illinois,United States
OD4275,26/02/2018,fevereiro,2018,Beverages,Soft Drinks,873.13,585.00,33%,210.60,New York City,New York,United States
OD4315,26/02/2018,fevereiro,2018,Snacks,Cookies,1750.56,1558.00,11%,233.70,New York City,New York,United States
OD4684,26/02/2018,fevereiro,2018,Snacks,Cookies,778.89,701.00,10%,126.18,Pasco,Washington,United States
OD5829,26/02/2018,fevereiro,2018,Fruits & Veggies,Fresh Vegetables,1929.23,1254.00,35%,539.22,Pasco,Washington,United States
OD6015,26/02/2018,fevereiro,2018,Bakery,Breads & Buns,2938.03,2086.00,29%,667.52,Burbank,California,United States
OD6016,26/02/2018,fevereiro,2018,Beverages,Soft Drinks,1911.59,1319.00,31%,342.94,Burbank,California,United States
OD6017,26/02/2018,fevereiro,2018,Oil & Masala,Masalas,1060.53,806.00,24%,314.34,Burbank,California,United States
OD6314,26/02/2018,fevereiro,2018,Oil & Masala,Edible Oil & Ghee,2413.41,1979.00,18%,376.01,Chicago,Illinois,United States
OD6796,26/02/2018,fevereiro,2018,Fruits & Veggies,Fresh Fruits,3641.18,2476.00,32%,866.60,Lancaster,Pennsylvania,United States
OD6836,26/02/2018,fevereiro,2018,Fruits & Veggies,Organic Vegetables,1630.68,1435.00,12%,373.10,Lancaster,Pennsylvania,United States
OD7205,26/02/2018,fevereiro,2018,"Eggs, Meat & Fish",Chicken,3300.00,2178.00,34%,457.38,Tampa,Florida,United States
OD8350,26/02/2018,fevereiro,2018,Beverages,Health Drinks,1698.75,1359.00,20%,95.13,Tampa,Florida,United States
OD8536,26/02/2018,fevereiro,2018,Beverages,Soft Drinks,2567.16,1720.00,33%,670.80,New York City,New York,United States
OD8537,26/02/2018,fevereiro,2018,"Eggs, Meat & Fish",Chicken,1360.76,1075.00,21%,451.50,New York City,New York,United States
OD8538,26/02/2018,fevereiro,2018,Oil & Masala,Edible Oil & Ghee,2821.33,2116.00,25%,253.92,Los Angeles,California,United States
OD8835,26/02/2018,fevereiro,2018,Food Grains,Dals & Pulses,2119.28,1759.00,17%,686.01,New York City,New York,United States
OD9599,26/02/2018,fevereiro,2018,Oil & Masala,Masalas,1451.28,1132.00,22%,396.20,New York City,New York,United States
OD1185,26/03/2015,março,2015,Oil & Masala,Spices,1518.67,1139.00,25%,296.14,Atlanta,Georgia,United States
OD2655,26/03/2015,março,2015,"Eggs, Meat & Fish",Mutton,2615.19,2066.00,21%,723.10,Atlanta,Georgia,United States
OD2694,26/03/2015,março,2015,Oil & Masala,Edible Oil & Ghee,3284.85,2168.00,34%,281.84,Atlanta,Georgia,United States
OD3132,26/03/2015,março,2015,Food Grains,Rice,2410.81,1784.00,26%,267.60,New York City,New York,United States
OD3213,26/03/2015,março,2015,Food Grains,Dals & Pulses,1368.97,1191.00,13%,83.37,Jacksonville,Florida,United States
OD5174,26/03/2015,março,2015,Bakery,Breads & Buns,2972.31,1932.00,35%,270.48,Jacksonville,Florida,United States
OD5213,26/03/2015,março,2015,Fruits & Veggies,Fresh Fruits,2739.39,1808.00,34%,578.56,Jacksonville,Florida,United States
OD5651,26/03/2015,março,2015,Oil & Masala,Edible Oil & Ghee,2687.69,1747.00,35%,262.05,Jacksonville,Florida,United States
OD5732,26/03/2015,março,2015,Snacks,Chocolates,3121.74,2154.00,31%,172.32,Houston,Texas,United States
OD7695,26/03/2015,março,2015,Oil & Masala,Spices,1996.97,1318.00,34%,92.26,Milwaukee,Wisconsin,United States
OD7734,26/03/2015,março,2015,Snacks,Chocolates,1007.32,826.00,18%,82.60,Milwaukee,Wisconsin,United States
OD8172,26/03/2015,março,2015,Oil & Masala,Spices,2360.81,1747.00,26%,157.23,Modesto,California,United States
OD8253,26/03/2015,março,2015,Beverages,Health Drinks,3445.71,2412.00,30%,675.36,Lakewood,Ohio,United States
OD1104,26/03/2016,março,2016,Beverages,Health Drinks,2443.28,1637.00,33%,343.77,Philadelphia,Pennsylvania,United States
OD1973,26/03/2016,março,2016,"Eggs, Meat & Fish",Mutton,1774.24,1171.00,34%,421.56,San Francisco,California,United States
OD2390,26/03/2016,março,2016,Snacks,Chocolates,1610.29,1095.00,32%,481.80,Detroit,Michigan,United States
OD2597,26/03/2016,março,2016,Bakery,Breads & Buns,3475.38,2259.00,35%,384.03,Phoenix,Arizona,United States
OD2609,26/03/2016,março,2016,Oil & Masala,Masalas,1216.47,1034.00,15%,341.22,Phoenix,Arizona,United States
OD2931,26/03/2016,março,2016,Oil & Masala,Edible Oil & Ghee,805.56,580.00,28%,29.00,Philadelphia,Pennsylvania,United States
OD4492,26/03/2016,março,2016,"Eggs, Meat & Fish",Mutton,1002.22,902.00,10%,324.72,Philadelphia,Pennsylvania,United States
OD4909,26/03/2016,março,2016,Food Grains,Organic Staples,2624.14,2283.00,13%,890.37,Los Angeles,California,United States
OD5116,26/03/2016,março,2016,Snacks,Cookies,2029.85,1360.00,33%,340.00,Los Angeles,California,United States
OD5128,26/03/2016,março,2016,Fruits & Veggies,Fresh Vegetables,2576.83,2113.00,18%,169.04,Los Angeles,California,United States
OD5450,26/03/2016,março,2016,Fruits & Veggies,Organic Fruits,2011.25,1609.00,20%,353.98,Philadelphia,Pennsylvania,United States
OD7013,26/03/2016,março,2016,Oil & Masala,Spices,840.28,605.00,28%,248.05,Philadelphia,Pennsylvania,United States
OD7430,26/03/2016,março,2016,Oil & Masala,Masalas,2163.64,1904.00,12%,190.40,Philadelphia,Pennsylvania,United States
OD7637,26/03/2016,março,2016,Snacks,Chocolates,705.88,600.00,15%,84.00,Philadelphia,Pennsylvania,United States
OD7649,26/03/2016,março,2016,Bakery,Biscuits,2660.29,1809.00,32%,253.26,Philadelphia,Pennsylvania,United States
OD7971,26/03/2016,março,2016,Snacks,Cookies,1917.86,1611.00,16%,128.88,Miami,Florida,United States
OD9994,26/03/2016,março,2016,Food Grains,Atta & Flour,1436.11,1034.00,28%,165.44,Raleigh,North Carolina,United States
OD249,26/03/2017,março,2017,Snacks,Cookies,1874.70,1556.00,17%,482.36,Garden City,Kansas,United States
OD877,26/03/2017,março,2017,Oil & Masala,Spices,2156.96,1704.00,21%,766.80,Long Beach,California,United States
OD1173,26/03/2017,março,2017,Food Grains,Organic Staples,758.89,683.00,10%,293.69,Long Beach,California,United States
OD1204,26/03/2017,março,2017,"Eggs, Meat & Fish",Fish,861.11,775.00,10%,341.00,Long Beach,California,United States
OD1909,26/03/2017,março,2017,Bakery,Cakes,1145.57,905.00,21%,208.15,Long Beach,California,United States
OD4428,26/03/2017,março,2017,Oil & Masala,Spices,2653.33,1990.00,25%,139.30,San Diego,California,United States
OD6949,26/03/2017,março,2017,Bakery,Cakes,2511.59,1733.00,31%,225.29,Bloomington,Illinois,United States
OD9139,26/03/2017,março,2017,Food Grains,Dals & Pulses,1472.73,1134.00,23%,192.78,Seattle,Washington,United States
OD9767,26/03/2017,março,2017,Food Grains,Atta & Flour,1252.38,1052.00,16%,294.56,Fayetteville,North Carolina,United States
OD419,26/03/2018,março,2018,Food Grains,Dals & Pulses,1535.56,1382.00,10%,290.22,Omaha,Nebraska,United States
OD1894,26/03/2018,março,2018,Bakery,Biscuits,2117.05,1863.00,12%,111.78,Omaha,Nebraska,United States
OD2295,26/03/2018,março,2018,Food Grains,Atta & Flour,1551.25,1241.00,20%,260.61,Omaha,Nebraska,United States
OD2732,26/03/2018,março,2018,"Eggs, Meat & Fish",Mutton,2118.92,1568.00,26%,266.56,Omaha,Nebraska,United States
OD2737,26/03/2018,março,2018,Bakery,Biscuits,1976.32,1502.00,24%,480.64,Omaha,Nebraska,United States
OD2773,26/03/2018,março,2018,Oil & Masala,Masalas,2046.84,1617.00,21%,533.61,Omaha,Nebraska,United States
OD3154,26/03/2018,março,2018,Bakery,Biscuits,2537.50,1827.00,28%,493.29,Omaha,Nebraska,United States
OD3156,26/03/2018,março,2018,Oil & Masala,Edible Oil & Ghee,1196.34,981.00,18%,255.06,Omaha,Nebraska,United States
OD3419,26/03/2018,março,2018,Food Grains,Organic Staples,2801.54,1821.00,35%,400.62,Omaha,Nebraska,United States
OD3629,26/03/2018,março,2018,"Eggs, Meat & Fish",Eggs,2111.76,1436.00,32%,86.16,Omaha,Nebraska,United States
OD3833,26/03/2018,março,2018,Bakery,Biscuits,2097.59,1741.00,17%,295.97,Chattanooga,Tennessee,United States
OD4413,26/03/2018,março,2018,"Eggs, Meat & Fish",Chicken,2950.62,2390.00,19%,215.10,Chattanooga,Tennessee,United States
OD4814,26/03/2018,março,2018,Oil & Masala,Spices,2220.27,1643.00,26%,246.45,Fairfield,Ohio,United States
OD5251,26/03/2018,março,2018,Snacks,Cookies,1869.44,1346.00,28%,296.12,Los Angeles,California,United States
OD5256,26/03/2018,março,2018,Fruits & Veggies,Fresh Fruits,2243.75,1795.00,20%,789.80,Los Angeles,California,United States
OD5292,26/03/2018,março,2018,"Eggs, Meat & Fish",Eggs,926.09,639.00,31%,217.26,Los Angeles,California,United States
OD5673,26/03/2018,março,2018,Food Grains,Rice,2143.59,1672.00,22%,167.20,New York City,New York,United States
OD5675,26/03/2018,março,2018,Food Grains,Rice,3109.59,2270.00,27%,817.20,New York City,New York,United States
OD5938,26/03/2018,março,2018,Fruits & Veggies,Organic Vegetables,1085.71,912.00,16%,355.68,Fairfield,Ohio,United States
OD6148,26/03/2018,março,2018,Beverages,Soft Drinks,1336.92,869.00,35%,199.87,Chicago,Illinois,United States
OD6352,26/03/2018,março,2018,"Eggs, Meat & Fish",Eggs,2781.94,2003.00,28%,741.11,Chicago,Illinois,United States
